id,'instance_id','repetition','stacks','tiers','stack.tier.ratio','container.density','empty.stack.pct','overstowing.stack.pct','overstowing.2cont.stack.pct','group.same.min','group.same.max','group.same.mean','group.same.stdev','top.good.min','top.good.max','top.good.mean','top.good.stdev','overstowage.pct','bflb','left.density','tier.weighted.groups','avg.l1.top.left.lg.group','cont.empty.grt.estack','pct.bottom.pct.on.top','algorithm', target,'runstatus'
363,"BF20_cpmp_20_5_60_24_45_1",1,20,5,0.25,0.6,0.3,0.6,1,0,5,2.4,0.938083,2,23,10.6667,7.31817,0.45,45,0.755396,0.337667,0.483333,0.39,0.1,"idastar.symmulgt.transmul",0.004,"ok"
364,"BF20_cpmp_20_5_60_24_45_1",1,20,5,0.25,0.6,0.3,0.6,1,0,5,2.4,0.938083,2,23,10.6667,7.31817,0.45,45,0.755396,0.337667,0.483333,0.39,0.1,"idastar.symmullt.transmul",3600,"timeout"
365,"BF20_cpmp_20_5_60_24_45_10",1,20,5,0.25,0.6,0.4,0.6,1,0,4,2.4,0.848528,3,22,11.75,5.86124,0.45,45,0.856115,0.341156,0.816667,0.4,0.15,"astar.symmulgt.transmul",1.956,"ok"
366,"BF20_cpmp_20_5_60_24_45_10",1,20,5,0.25,0.6,0.4,0.6,1,0,4,2.4,0.848528,3,22,11.75,5.86124,0.45,45,0.856115,0.341156,0.816667,0.4,0.15,"astar.symmullt.transmul",3.096,"ok"
367,"BF20_cpmp_20_5_60_24_45_10",1,20,5,0.25,0.6,0.4,0.6,1,0,4,2.4,0.848528,3,22,11.75,5.86124,0.45,45,0.856115,0.341156,0.816667,0.4,0.15,"idastar.symmulgt.transmul",6.34,"ok"
368,"BF20_cpmp_20_5_60_24_45_10",1,20,5,0.25,0.6,0.4,0.6,1,0,4,2.4,0.848528,3,22,11.75,5.86124,0.45,45,0.856115,0.341156,0.816667,0.4,0.15,"idastar.symmullt.transmul",12.757,"ok"
369,"BF20_cpmp_20_5_60_24_45_11",1,20,5,0.25,0.6,0.35,0.65,1,0,7,2.4,1.49666,2,22,7.53846,5.28591,0.45,45,0,0.3126,0.4,0.4,0.2,"astar.symmulgt.transmul",11.177,"ok"
370,"BF20_cpmp_20_5_60_24_45_11",1,20,5,0.25,0.6,0.35,0.65,1,0,7,2.4,1.49666,2,22,7.53846,5.28591,0.45,45,0,0.3126,0.4,0.4,0.2,"astar.symmullt.transmul",376.04,"ok"
371,"BF20_cpmp_20_5_60_24_45_11",1,20,5,0.25,0.6,0.35,0.65,1,0,7,2.4,1.49666,2,22,7.53846,5.28591,0.45,45,0,0.3126,0.4,0.4,0.2,"idastar.symmulgt.transmul",112.059,"ok"
372,"BF20_cpmp_20_5_60_24_45_11",1,20,5,0.25,0.6,0.35,0.65,1,0,7,2.4,1.49666,2,22,7.53846,5.28591,0.45,45,0,0.3126,0.4,0.4,0.2,"idastar.symmullt.transmul",3600,"timeout"
373,"BF20_cpmp_20_5_60_24_45_12",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.09545,3,24,11,6.02559,0.45,45,0.352518,0.342822,0.783333,0.4,0.05,"astar.symmulgt.transmul",3600,"memout"
374,"BF20_cpmp_20_5_60_24_45_12",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.09545,3,24,11,6.02559,0.45,45,0.352518,0.342822,0.783333,0.4,0.05,"astar.symmullt.transmul",65.732,"ok"
375,"BF20_cpmp_20_5_60_24_45_12",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.09545,3,24,11,6.02559,0.45,45,0.352518,0.342822,0.783333,0.4,0.05,"idastar.symmulgt.transmul",3600,"timeout"
376,"BF20_cpmp_20_5_60_24_45_12",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.09545,3,24,11,6.02559,0.45,45,0.352518,0.342822,0.783333,0.4,0.05,"idastar.symmullt.transmul",3600,"timeout"
377,"BF20_cpmp_20_5_60_24_45_13",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.2,3,21,11.5385,5.87845,0.45,45,0.116547,0.386222,0.533333,0.33,0.1,"astar.symmulgt.transmul",3600,"memout"
378,"BF20_cpmp_20_5_60_24_45_13",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.2,3,21,11.5385,5.87845,0.45,45,0.116547,0.386222,0.533333,0.33,0.1,"astar.symmullt.transmul",0.08,"ok"
379,"BF20_cpmp_20_5_60_24_45_13",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.2,3,21,11.5385,5.87845,0.45,45,0.116547,0.386222,0.533333,0.33,0.1,"idastar.symmulgt.transmul",0.004,"ok"
380,"BF20_cpmp_20_5_60_24_45_13",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.2,3,21,11.5385,5.87845,0.45,45,0.116547,0.386222,0.533333,0.33,0.1,"idastar.symmullt.transmul",0.036,"ok"
381,"BF20_cpmp_20_5_60_24_45_14",1,20,5,0.25,0.6,0.35,0.6,1,0,4,2.4,0.979796,3,20,10.8333,5.66912,0.45,45,0.62446,0.3544,0.583333,0.36,0.15,"astar.symmulgt.transmul",40.315,"ok"
382,"BF20_cpmp_20_5_60_24_45_14",1,20,5,0.25,0.6,0.35,0.6,1,0,4,2.4,0.979796,3,20,10.8333,5.66912,0.45,45,0.62446,0.3544,0.583333,0.36,0.15,"astar.symmullt.transmul",0.208,"ok"
383,"BF20_cpmp_20_5_60_24_45_14",1,20,5,0.25,0.6,0.35,0.6,1,0,4,2.4,0.979796,3,20,10.8333,5.66912,0.45,45,0.62446,0.3544,0.583333,0.36,0.15,"idastar.symmulgt.transmul",0.004,"ok"
384,"BF20_cpmp_20_5_60_24_45_14",1,20,5,0.25,0.6,0.35,0.6,1,0,4,2.4,0.979796,3,20,10.8333,5.66912,0.45,45,0.62446,0.3544,0.583333,0.36,0.15,"idastar.symmullt.transmul",234.759,"ok"
385,"BF20_cpmp_20_5_60_24_45_15",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,0.8,2,21,9.66667,5.57275,0.45,45,0.791367,0.327711,0.5,0.34,0,"astar.symmulgt.transmul",3600,"memout"
386,"BF20_cpmp_20_5_60_24_45_15",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,0.8,2,21,9.66667,5.57275,0.45,45,0.791367,0.327711,0.5,0.34,0,"astar.symmullt.transmul",3600,"memout"
387,"BF20_cpmp_20_5_60_24_45_15",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,0.8,2,21,9.66667,5.57275,0.45,45,0.791367,0.327711,0.5,0.34,0,"idastar.symmulgt.transmul",0.004,"ok"
388,"BF20_cpmp_20_5_60_24_45_15",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,0.8,2,21,9.66667,5.57275,0.45,45,0.791367,0.327711,0.5,0.34,0,"idastar.symmullt.transmul",3600,"timeout"
389,"BF20_cpmp_20_5_60_24_45_17",1,20,5,0.25,0.6,0.25,0.65,1,0,5,2.4,0.979796,6,23,13.6923,4.76178,0.45,45,0.156835,0.399933,0.4,0.38,0.25,"astar.symmulgt.transmul",3600,"memout"
390,"BF20_cpmp_20_5_60_24_45_17",1,20,5,0.25,0.6,0.25,0.65,1,0,5,2.4,0.979796,6,23,13.6923,4.76178,0.45,45,0.156835,0.399933,0.4,0.38,0.25,"astar.symmullt.transmul",0.032,"ok"
391,"BF20_cpmp_20_5_60_24_45_17",1,20,5,0.25,0.6,0.25,0.65,1,0,5,2.4,0.979796,6,23,13.6923,4.76178,0.45,45,0.156835,0.399933,0.4,0.38,0.25,"idastar.symmulgt.transmul",0.004,"ok"
392,"BF20_cpmp_20_5_60_24_45_17",1,20,5,0.25,0.6,0.25,0.65,1,0,5,2.4,0.979796,6,23,13.6923,4.76178,0.45,45,0.156835,0.399933,0.4,0.38,0.25,"idastar.symmullt.transmul",1.204,"ok"
393,"BF20_cpmp_20_5_60_24_45_2",1,20,5,0.25,0.6,0.4,0.6,1,0,4,2.4,0.894427,4,22,12.0833,5.64887,0.45,45,0.791367,0.336444,0.683333,0.4,0,"astar.symmulgt.transmul",0.036,"ok"
394,"BF20_cpmp_20_5_60_24_45_2",1,20,5,0.25,0.6,0.4,0.6,1,0,4,2.4,0.894427,4,22,12.0833,5.64887,0.45,45,0.791367,0.336444,0.683333,0.4,0,"astar.symmullt.transmul",3600,"memout"
395,"BF20_cpmp_20_5_60_24_45_2",1,20,5,0.25,0.6,0.4,0.6,1,0,4,2.4,0.894427,4,22,12.0833,5.64887,0.45,45,0.791367,0.336444,0.683333,0.4,0,"idastar.symmulgt.transmul",3600,"timeout"
396,"BF20_cpmp_20_5_60_24_45_2",1,20,5,0.25,0.6,0.4,0.6,1,0,4,2.4,0.894427,4,22,12.0833,5.64887,0.45,45,0.791367,0.336444,0.683333,0.4,0,"idastar.symmullt.transmul",1165.425,"ok"
397,"BF20_cpmp_20_5_60_24_45_20",1,20,5,0.25,0.6,0.25,0.6,1,0,5,2.4,0.894427,3,21,12.5833,5.34569,0.45,45,0.381295,0.377378,0.666667,0.4,0,"astar.symmulgt.transmul",3600,"memout"
398,"BF20_cpmp_20_5_60_24_45_20",1,20,5,0.25,0.6,0.25,0.6,1,0,5,2.4,0.894427,3,21,12.5833,5.34569,0.45,45,0.381295,0.377378,0.666667,0.4,0,"astar.symmullt.transmul",3600,"memout"
399,"BF20_cpmp_20_5_60_24_45_20",1,20,5,0.25,0.6,0.25,0.6,1,0,5,2.4,0.894427,3,21,12.5833,5.34569,0.45,45,0.381295,0.377378,0.666667,0.4,0,"idastar.symmulgt.transmul",0.004,"ok"
400,"BF20_cpmp_20_5_60_24_45_20",1,20,5,0.25,0.6,0.25,0.6,1,0,5,2.4,0.894427,3,21,12.5833,5.34569,0.45,45,0.381295,0.377378,0.666667,0.4,0,"idastar.symmullt.transmul",7.856,"ok"
401,"BF20_cpmp_20_5_60_24_45_3",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.09545,2,22,10.6154,5.83805,0.45,45,0.028777,0.346422,0.216667,0.35,0.05,"astar.symmulgt.transmul",0.192,"ok"
402,"BF20_cpmp_20_5_60_24_45_3",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.09545,2,22,10.6154,5.83805,0.45,45,0.028777,0.346422,0.216667,0.35,0.05,"astar.symmullt.transmul",1.768,"ok"
403,"BF20_cpmp_20_5_60_24_45_3",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.09545,2,22,10.6154,5.83805,0.45,45,0.028777,0.346422,0.216667,0.35,0.05,"idastar.symmulgt.transmul",0.004,"ok"
404,"BF20_cpmp_20_5_60_24_45_3",1,20,5,0.25,0.6,0.3,0.65,1,0,5,2.4,1.09545,2,22,10.6154,5.83805,0.45,45,0.028777,0.346422,0.216667,0.35,0.05,"idastar.symmullt.transmul",0.18,"ok"
405,"BF20_cpmp_20_5_60_24_45_5",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,0.894427,7,21,12.6667,4.17,0.45,45,0.595683,0.3644,0.533333,0.36,0.2,"astar.symmulgt.transmul",3600,"memout"
406,"BF20_cpmp_20_5_60_24_45_5",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,0.894427,7,21,12.6667,4.17,0.45,45,0.595683,0.3644,0.533333,0.36,0.2,"astar.symmullt.transmul",0.032,"ok"
407,"BF20_cpmp_20_5_60_24_45_5",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,0.894427,7,21,12.6667,4.17,0.45,45,0.595683,0.3644,0.533333,0.36,0.2,"idastar.symmulgt.transmul",0.004,"ok"
408,"BF20_cpmp_20_5_60_24_45_5",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,0.894427,7,21,12.6667,4.17,0.45,45,0.595683,0.3644,0.533333,0.36,0.2,"idastar.symmullt.transmul",0.008,"ok"
409,"BF20_cpmp_20_5_60_24_45_6",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,1.0198,4,17,10,3.937,0.45,45,0.438849,0.342311,0.95,0.32,0,"astar.symmulgt.transmul",0.036,"ok"
410,"BF20_cpmp_20_5_60_24_45_6",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,1.0198,4,17,10,3.937,0.45,45,0.438849,0.342311,0.95,0.32,0,"astar.symmullt.transmul",182.735,"ok"
411,"BF20_cpmp_20_5_60_24_45_6",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,1.0198,4,17,10,3.937,0.45,45,0.438849,0.342311,0.95,0.32,0,"idastar.symmulgt.transmul",0.004,"ok"
412,"BF20_cpmp_20_5_60_24_45_6",1,20,5,0.25,0.6,0.3,0.6,1,0,4,2.4,1.0198,4,17,10,3.937,0.45,45,0.438849,0.342311,0.95,0.32,0,"idastar.symmullt.transmul",3.256,"ok"
413,"BF20_cpmp_20_5_60_24_45_7",1,20,5,0.25,0.6,0.3,0.6,1,0,5,2.4,1.0198,2,22,9.33333,5.63225,0.45,45,0.155396,0.337822,0.633333,0.34,0.05,"astar.symmulgt.transmul",3600,"memout"
414,"BF20_cpmp_20_5_60_24_45_7",1,20,5,0.25,0.6,0.3,0.6,1,0,5,2.4,1.0198,2,22,9.33333,5.63225,0.45,45,0.155396,0.337822,0.633333,0.34,0.05,"astar.symmullt.transmul",18.845,"ok"
415,"BF20_cpmp_20_5_60_24_45_7",1,20,5,0.25,0.6,0.3,0.6,1,0,5,2.4,1.0198,2,22,9.33333,5.63225,0.45,45,0.155396,0.337822,0.633333,0.34,0.05,"idastar.symmulgt.transmul",3600,"timeout"
416,"BF20_cpmp_20_5_60_24_45_7",1,20,5,0.25,0.6,0.3,0.6,1,0,5,2.4,1.0198,2,22,9.33333,5.63225,0.45,45,0.155396,0.337822,0.633333,0.34,0.05,"idastar.symmullt.transmul",81.685,"ok"
417,"BF20_cpmp_20_5_60_24_45_8",1,20,5,0.25,0.6,0.35,0.6,1,0,5,2.4,1.0198,3,19,9.41667,5.1228,0.45,45,0.561151,0.324356,0.5,0.39,0,"astar.symmulgt.transmul",3600,"memout"
418,"BF20_cpmp_20_5_60_24_45_8",1,20,5,0.25,0.6,0.35,0.6,1,0,5,2.4,1.0198,3,19,9.41667,5.1228,0.45,45,0.561151,0.324356,0.5,0.39,0,"astar.symmullt.transmul",0.456,"ok"
419,"BF20_cpmp_20_5_60_24_45_8",1,20,5,0.25,0.6,0.35,0.6,1,0,5,2.4,1.0198,3,19,9.41667,5.1228,0.45,45,0.561151,0.324356,0.5,0.39,0,"idastar.symmulgt.transmul",0.004,"ok"
420,"BF20_cpmp_20_5_60_24_45_8",1,20,5,0.25,0.6,0.35,0.6,1,0,5,2.4,1.0198,3,19,9.41667,5.1228,0.45,45,0.561151,0.324356,0.5,0.39,0,"idastar.symmullt.transmul",3600,"timeout"
421,"BF20_cpmp_20_5_60_24_45_9",1,20,5,0.25,0.6,0.3,0.6,1,0,5,2.4,1.0583,2,23,13.1667,5.95586,0.45,45,0.74964,0.381,0.611111,0.34,0.15,"astar.symmulgt.transmul",3600,"memout"
422,"BF20_cpmp_20_5_60_24_45_9",1,20,5,0.25,0.6,0.3,0.6,1,0,5,2.4,1.0583,2,23,13.1667,5.95586,0.45,45,0.74964,0.381,0.611111,0.34,0.15,"astar.symmullt.transmul",3600,"memout"
423,"BF20_cpmp_20_5_60_24_45_9",1,20,5,0.25,0.6,0.3,0.6,1,0,5,2.4,1.0583,2,23,13.1667,5.95586,0.45,45,0.74964,0.381,0.611111,0.34,0.15,"idastar.symmulgt.transmul",2.844,"ok"
424,"BF20_cpmp_20_5_60_24_45_9",1,20,5,0.25,0.6,0.3,0.6,1,0,5,2.4,1.0583,2,23,13.1667,5.95586,0.45,45,0.74964,0.381,0.611111,0.34,0.15,"idastar.symmullt.transmul",319.476,"ok"
425,"BF21_cpmp_20_5_80_16_48_11",1,20,5,0.25,0.8,0,0.8,0.888889,0,6,4.70588,1.22545,2,15,7.375,3.72282,0.48,51,0.305036,0.523399,0.66,0,0,"astar.symmulgt.transmul",1.036,"ok"
426,"BF21_cpmp_20_5_80_16_48_11",1,20,5,0.25,0.8,0,0.8,0.888889,0,6,4.70588,1.22545,2,15,7.375,3.72282,0.48,51,0.305036,0.523399,0.66,0,0,"astar.symmullt.transmul",3600,"memout"
427,"BF21_cpmp_20_5_80_16_48_11",1,20,5,0.25,0.8,0,0.8,0.888889,0,6,4.70588,1.22545,2,15,7.375,3.72282,0.48,51,0.305036,0.523399,0.66,0,0,"idastar.symmulgt.transmul",3600,"timeout"
428,"BF21_cpmp_20_5_80_16_48_11",1,20,5,0.25,0.8,0,0.8,0.888889,0,6,4.70588,1.22545,2,15,7.375,3.72282,0.48,51,0.305036,0.523399,0.66,0,0,"idastar.symmullt.transmul",7.244,"ok"
429,"BF21_cpmp_20_5_80_16_48_14",1,20,5,0.25,0.8,0,0.9,0.947368,0,6,4.70588,1.36186,2,13,5.83333,2.71314,0.48,52,0.107914,0.526176,0.533333,0,0.05,"astar.symmulgt.transmul",8.625,"ok"
430,"BF21_cpmp_20_5_80_16_48_14",1,20,5,0.25,0.8,0,0.9,0.947368,0,6,4.70588,1.36186,2,13,5.83333,2.71314,0.48,52,0.107914,0.526176,0.533333,0,0.05,"astar.symmullt.transmul",13.969,"ok"
431,"BF21_cpmp_20_5_80_16_48_14",1,20,5,0.25,0.8,0,0.9,0.947368,0,6,4.70588,1.36186,2,13,5.83333,2.71314,0.48,52,0.107914,0.526176,0.533333,0,0.05,"idastar.symmulgt.transmul",5.416,"ok"
432,"BF21_cpmp_20_5_80_16_48_14",1,20,5,0.25,0.8,0,0.9,0.947368,0,6,4.70588,1.36186,2,13,5.83333,2.71314,0.48,52,0.107914,0.526176,0.533333,0,0.05,"idastar.symmullt.transmul",6.64,"ok"
433,"BF21_cpmp_20_5_80_16_48_16",1,20,5,0.25,0.8,0,0.85,0.85,0,7,4.70588,1.4858,2,14,7.94118,3.40364,0.48,50,0.320863,0.528399,0.483333,0,0,"astar.symmulgt.transmul",1.096,"ok"
434,"BF21_cpmp_20_5_80_16_48_16",1,20,5,0.25,0.8,0,0.85,0.85,0,7,4.70588,1.4858,2,14,7.94118,3.40364,0.48,50,0.320863,0.528399,0.483333,0,0,"astar.symmullt.transmul",311.187,"ok"
435,"BF21_cpmp_20_5_80_16_48_16",1,20,5,0.25,0.8,0,0.85,0.85,0,7,4.70588,1.4858,2,14,7.94118,3.40364,0.48,50,0.320863,0.528399,0.483333,0,0,"idastar.symmulgt.transmul",0.488,"ok"
436,"BF21_cpmp_20_5_80_16_48_16",1,20,5,0.25,0.8,0,0.85,0.85,0,7,4.70588,1.4858,2,14,7.94118,3.40364,0.48,50,0.320863,0.528399,0.483333,0,0,"idastar.symmullt.transmul",3600,"timeout"
437,"BF21_cpmp_20_5_80_16_48_18",1,20,5,0.25,0.8,0,0.8,0.842105,0,9,4.70588,1.63652,2,15,7.9375,4.40835,0.48,50,0.0877698,0.549641,0.52,0,0.05,"astar.symmulgt.transmul",3600,"memout"
438,"BF21_cpmp_20_5_80_16_48_18",1,20,5,0.25,0.8,0,0.8,0.842105,0,9,4.70588,1.63652,2,15,7.9375,4.40835,0.48,50,0.0877698,0.549641,0.52,0,0.05,"astar.symmullt.transmul",3600,"memout"
439,"BF21_cpmp_20_5_80_16_48_18",1,20,5,0.25,0.8,0,0.8,0.842105,0,9,4.70588,1.63652,2,15,7.9375,4.40835,0.48,50,0.0877698,0.549641,0.52,0,0.05,"idastar.symmulgt.transmul",1182.126,"ok"
440,"BF21_cpmp_20_5_80_16_48_18",1,20,5,0.25,0.8,0,0.8,0.842105,0,9,4.70588,1.63652,2,15,7.9375,4.40835,0.48,50,0.0877698,0.549641,0.52,0,0.05,"idastar.symmullt.transmul",967.624,"ok"
441,"BF21_cpmp_20_5_80_16_48_19",1,20,5,0.25,0.8,0,1,1,0,7,4.70588,1.52488,2,16,6.2,3.89358,0.48,54,0.14964,0.508529,0.733333,0,0.15,"astar.symmulgt.transmul",35.778,"ok"
442,"BF21_cpmp_20_5_80_16_48_19",1,20,5,0.25,0.8,0,1,1,0,7,4.70588,1.52488,2,16,6.2,3.89358,0.48,54,0.14964,0.508529,0.733333,0,0.15,"astar.symmullt.transmul",3600,"memout"
443,"BF21_cpmp_20_5_80_16_48_19",1,20,5,0.25,0.8,0,1,1,0,7,4.70588,1.52488,2,16,6.2,3.89358,0.48,54,0.14964,0.508529,0.733333,0,0.15,"idastar.symmulgt.transmul",108.587,"ok"
444,"BF21_cpmp_20_5_80_16_48_19",1,20,5,0.25,0.8,0,1,1,0,7,4.70588,1.52488,2,16,6.2,3.89358,0.48,54,0.14964,0.508529,0.733333,0,0.15,"idastar.symmullt.transmul",3600,"timeout"
445,"BF21_cpmp_20_5_80_16_48_2",1,20,5,0.25,0.8,0,0.8,0.8,0,6,4.70588,1.44567,2,13,5.9375,3.28764,0.48,52,0.197122,0.515098,0.722222,0,0,"astar.symmulgt.transmul",3.604,"ok"
446,"BF21_cpmp_20_5_80_16_48_2",1,20,5,0.25,0.8,0,0.8,0.8,0,6,4.70588,1.44567,2,13,5.9375,3.28764,0.48,52,0.197122,0.515098,0.722222,0,0,"astar.symmullt.transmul",2.696,"ok"
447,"BF21_cpmp_20_5_80_16_48_2",1,20,5,0.25,0.8,0,0.8,0.8,0,6,4.70588,1.44567,2,13,5.9375,3.28764,0.48,52,0.197122,0.515098,0.722222,0,0,"idastar.symmulgt.transmul",3600,"timeout"
448,"BF21_cpmp_20_5_80_16_48_2",1,20,5,0.25,0.8,0,0.8,0.8,0,6,4.70588,1.44567,2,13,5.9375,3.28764,0.48,52,0.197122,0.515098,0.722222,0,0,"idastar.symmullt.transmul",3600,"timeout"
449,"BF21_cpmp_20_5_80_16_48_3",1,20,5,0.25,0.8,0,0.75,0.882353,0,9,4.70588,1.80733,2,11,5.66667,3.0037,0.48,49,0.094964,0.517288,0.683333,0,0.1,"astar.symmulgt.transmul",3600,"memout"
450,"BF21_cpmp_20_5_80_16_48_3",1,20,5,0.25,0.8,0,0.75,0.882353,0,9,4.70588,1.80733,2,11,5.66667,3.0037,0.48,49,0.094964,0.517288,0.683333,0,0.1,"astar.symmullt.transmul",8.865,"ok"
451,"BF21_cpmp_20_5_80_16_48_3",1,20,5,0.25,0.8,0,0.75,0.882353,0,9,4.70588,1.80733,2,11,5.66667,3.0037,0.48,49,0.094964,0.517288,0.683333,0,0.1,"idastar.symmulgt.transmul",2814.224,"ok"
452,"BF21_cpmp_20_5_80_16_48_3",1,20,5,0.25,0.8,0,0.75,0.882353,0,9,4.70588,1.80733,2,11,5.66667,3.0037,0.48,49,0.094964,0.517288,0.683333,0,0.1,"idastar.symmullt.transmul",56.112,"ok"
453,"BF21_cpmp_20_5_80_16_48_4",1,20,5,0.25,0.8,0,0.85,0.894737,0,6,4.70588,1.40439,2,14,6.76471,3.48998,0.48,50,0.263309,0.530327,0.411111,0,0,"astar.symmulgt.transmul",5.576,"ok"
454,"BF21_cpmp_20_5_80_16_48_4",1,20,5,0.25,0.8,0,0.85,0.894737,0,6,4.70588,1.40439,2,14,6.76471,3.48998,0.48,50,0.263309,0.530327,0.411111,0,0,"astar.symmullt.transmul",3600,"memout"
455,"BF21_cpmp_20_5_80_16_48_4",1,20,5,0.25,0.8,0,0.85,0.894737,0,6,4.70588,1.40439,2,14,6.76471,3.48998,0.48,50,0.263309,0.530327,0.411111,0,0,"idastar.symmulgt.transmul",765.884,"ok"
456,"BF21_cpmp_20_5_80_16_48_4",1,20,5,0.25,0.8,0,0.85,0.894737,0,6,4.70588,1.40439,2,14,6.76471,3.48998,0.48,50,0.263309,0.530327,0.411111,0,0,"idastar.symmullt.transmul",846.193,"ok"
457,"BF21_cpmp_20_5_80_16_48_5",1,20,5,0.25,0.8,0,0.85,0.894737,0,6,4.70588,1.36186,2,16,6.82353,4.10502,0.48,50,0.448921,0.520163,0.494444,0,0.05,"astar.symmulgt.transmul",101.554,"ok"
458,"BF21_cpmp_20_5_80_16_48_5",1,20,5,0.25,0.8,0,0.85,0.894737,0,6,4.70588,1.36186,2,16,6.82353,4.10502,0.48,50,0.448921,0.520163,0.494444,0,0.05,"astar.symmullt.transmul",3.548,"ok"
459,"BF21_cpmp_20_5_80_16_48_5",1,20,5,0.25,0.8,0,0.85,0.894737,0,6,4.70588,1.36186,2,16,6.82353,4.10502,0.48,50,0.448921,0.520163,0.494444,0,0.05,"idastar.symmulgt.transmul",3600,"timeout"
460,"BF21_cpmp_20_5_80_16_48_5",1,20,5,0.25,0.8,0,0.85,0.894737,0,6,4.70588,1.36186,2,16,6.82353,4.10502,0.48,50,0.448921,0.520163,0.494444,0,0.05,"idastar.symmullt.transmul",3600,"timeout"
461,"BF21_cpmp_20_5_80_16_48_7",1,20,5,0.25,0.8,0,0.75,0.833333,0,6,4.70588,1.31796,2,13,4.86667,2.9409,0.48,51,0.172662,0.49183,0.566667,0,0,"astar.symmulgt.transmul",3600,"memout"
462,"BF21_cpmp_20_5_80_16_48_7",1,20,5,0.25,0.8,0,0.75,0.833333,0,6,4.70588,1.31796,2,13,4.86667,2.9409,0.48,51,0.172662,0.49183,0.566667,0,0,"astar.symmullt.transmul",27.286,"ok"
463,"BF21_cpmp_20_5_80_16_48_7",1,20,5,0.25,0.8,0,0.75,0.833333,0,6,4.70588,1.31796,2,13,4.86667,2.9409,0.48,51,0.172662,0.49183,0.566667,0,0,"idastar.symmulgt.transmul",3600,"timeout"
464,"BF21_cpmp_20_5_80_16_48_7",1,20,5,0.25,0.8,0,0.75,0.833333,0,6,4.70588,1.31796,2,13,4.86667,2.9409,0.48,51,0.172662,0.49183,0.566667,0,0,"idastar.symmullt.transmul",3600,"timeout"
465,"BF21_cpmp_20_5_80_16_48_8",1,20,5,0.25,0.8,0,0.75,0.789474,0,7,4.70588,1.52488,2,12,6.8,3.61847,0.48,51,0.410072,0.493725,0.546667,0,0,"astar.symmulgt.transmul",3600,"memout"
466,"BF21_cpmp_20_5_80_16_48_8",1,20,5,0.25,0.8,0,0.75,0.789474,0,7,4.70588,1.52488,2,12,6.8,3.61847,0.48,51,0.410072,0.493725,0.546667,0,0,"astar.symmullt.transmul",17.933,"ok"
467,"BF21_cpmp_20_5_80_16_48_8",1,20,5,0.25,0.8,0,0.75,0.789474,0,7,4.70588,1.52488,2,12,6.8,3.61847,0.48,51,0.410072,0.493725,0.546667,0,0,"idastar.symmulgt.transmul",3600,"timeout"
468,"BF21_cpmp_20_5_80_16_48_8",1,20,5,0.25,0.8,0,0.75,0.789474,0,7,4.70588,1.52488,2,12,6.8,3.61847,0.48,51,0.410072,0.493725,0.546667,0,0,"idastar.symmullt.transmul",3600,"timeout"
469,"BF21_cpmp_20_5_80_16_48_9",1,20,5,0.25,0.8,0,0.75,0.833333,0,7,4.70588,1.52488,2,12,6.06667,2.93182,0.48,50,0.0517986,0.503039,0.725,0,0,"astar.symmulgt.transmul",15.261,"ok"
470,"BF21_cpmp_20_5_80_16_48_9",1,20,5,0.25,0.8,0,0.75,0.833333,0,7,4.70588,1.52488,2,12,6.06667,2.93182,0.48,50,0.0517986,0.503039,0.725,0,0,"astar.symmullt.transmul",47.395,"ok"
471,"BF21_cpmp_20_5_80_16_48_9",1,20,5,0.25,0.8,0,0.75,0.833333,0,7,4.70588,1.52488,2,12,6.06667,2.93182,0.48,50,0.0517986,0.503039,0.725,0,0,"idastar.symmulgt.transmul",35.526,"ok"
472,"BF21_cpmp_20_5_80_16_48_9",1,20,5,0.25,0.8,0,0.75,0.833333,0,7,4.70588,1.52488,2,12,6.06667,2.93182,0.48,50,0.0517986,0.503039,0.725,0,0,"idastar.symmullt.transmul",3600,"timeout"
